Kode Item	Nama Item	Jenis	Konversi	Satuan	Harga Pokok	Harga Retail	Harga Grosir
8993175569927	NEXTAR NASTAR 27G(1X8CX12+1)	MKAN	1.00	PCS	1,542	2,000	0
8993175569927	NEXTAR NASTAR 27G(1X8CX12+1)	MKAN	13.00	BOX	20,040	21,500	20,500
8993175569927	NEXTAR NASTAR 27G(1X8CX12+1)	MKAN	104.00	DUS	160,320	160,000	0
8993175552455	NEXTAR NOIR CKLT 18G(1X12X10)	MKAN	1.00	PCS	850	1,000	0
8993175552455	NEXTAR NOIR CKLT 18G(1X12X10)	MKAN	10.00	PAK	8,500	10,000	9,050
8993175552455	NEXTAR NOIR CKLT 18G(1X12X10)	MKAN	120.00	DUS	102,000	105,060	0
NIE360	NICE 360(1x60)	TISU	1.00	PCS	5,150	7,500	6,000
NIE360	NICE 360(1x60)	TISU	60.00	DUS	309,000	324,500	0
8992759124347	NICE 500(1x36)	TISU	1.00	PCS	8,476	11,000	9,500
8992759124347	NICE 500(1x36)	TISU	36.00	DUS	305,149	320,500	0
8992759124491	NIE 320  BUY 2 GET 1(1X20)	TISU	1.00	PAK	14,375	20,000	16,500
8992759124491	NIE 320  BUY 2 GET 1(1X20)	TISU	20.00	DUS	287,500	316,500	0
8996001600849	NIPIS MADU 330ML(1x12)	MNM	1.00	PCS	3,400	4,000	3,600
8996001600849	NIPIS MADU 330ML(1x12)	MNM	12.00	DUS	40,800	42,000	0
8990074001404	NORI ROLL BBQ  2.5g(1x6x12)	SNACK	1.00	PCS	1,842	2,500	0
8990074001404	NORI ROLL BBQ  2.5g(1x6x12)	SNACK	12.00	BOX	22,101	26,000	23,500
8990074001404	NORI ROLL BBQ  2.5g(1x6x12)	SNACK	72.00	DUS	132,608	136,500	0
8990074001329	NORI ROLL ORI  2.5g (1X6X12)	SNACK	1.00	PCS	1,842	2,500	0
8990074001329	NORI ROLL ORI  2.5g (1X6X12)	SNACK	12.00	BOX	22,102	26,000	23,500
8990074001329	NORI ROLL ORI  2.5g (1X6X12)	SNACK	72.00	DUS	132,614	136,500	0
8990074001442	NORI ROLL PEDAS  2.5g (1X6X12)	SNACK	1.00	PCS	1,842	2,500	0
8990074001442	NORI ROLL PEDAS  2.5g (1X6X12)	SNACK	12.00	BOX	22,101	26,000	23,500
8990074001442	NORI ROLL PEDAS  2.5g (1X6X12)	SNACK	72.00	DUS	132,608	136,500	0
8997227878524	NORIGO BALADO 3g(1X5X12)	SNACK	1.00	PCS	1,751	2,000	0
8997227878524	NORIGO BALADO 3g(1X5X12)	SNACK	12.00	BOX	21,012	23,500	22,500
8997227878524	NORIGO BALADO 3g(1X5X12)	SNACK	60.00	DUS	105,058	108,500	0
8997227876186	NORIGO BBQ 3g (1X5X12)	SNACK	1.00	PCS	1,751	2,000	0
8997227876186	NORIGO BBQ 3g (1X5X12)	SNACK	12.00	BOX	21,012	23,500	22,500
8997227876186	NORIGO BBQ 3g (1X5X12)	SNACK	60.00	DUS	105,055	108,500	0
8997227876315	NORIGO ORI 3g(1X5X12)	SNACK	1.00	PCS	1,751	2,000	0
8997227876315	NORIGO ORI 3g(1X5X12)	SNACK	12.00	BOX	21,012	23,500	22,500
8997227876315	NORIGO ORI 3g(1X5X12)	SNACK	60.00	DUS	105,058	108,500	0
8997227876193	NORIGO PEDAS 3g(1X5X12)	SNACK	1.00	PCS	1,751	2,000	0
8997227876193	NORIGO PEDAS 3g(1X5X12)	SNACK	12.00	BOX	21,012	23,500	22,500
8997227876193	NORIGO PEDAS 3g(1X5X12)	SNACK	60.00	DUS	105,058	108,500	0
8990109000914	NORIPORORO BBQ 3G(1X5X12)	SNACK	1.00	PCS	1,685	2,000	0
8990109000914	NORIPORORO BBQ 3G(1X5X12)	SNACK	12.00	BOX	20,224	23,500	22,500
8990109000914	NORIPORORO BBQ 3G(1X5X12)	SNACK	60.00	DUS	101,119	108,500	0
DOUBLLE ERROR	NORIPORORO BBQ 3G(1X5X12)	SNACK	1.00	PCS	1,751	2,000	0
DOUBLLE ERROR	NORIPORORO BBQ 3G(1X5X12)	SNACK	12.00	BOX	21,012	23,500	22,500
DOUBLLE ERROR	NORIPORORO BBQ 3G(1X5X12)	SNACK	60.00	DUS	105,058	108,500	0
8990109000945	NORIPORORO ORGN 3G(1X5X12)	SNACK	1.00	PCS	1,751	2,000	0
8990109000945	NORIPORORO ORGN 3G(1X5X12)	SNACK	12.00	BOX	21,012	23,500	22,500
8990109000945	NORIPORORO ORGN 3G(1X5X12)	SNACK	60.00	DUS	105,058	108,500	0
8992761164539	NUTRIBOST JERUK 300ML(1X12)	MNM	1.00	PCS	5,583	7,000	6,000
8992761164539	NUTRIBOST JERUK 300ML(1X12)	MNM	12.00	KRAT	67,000	68,000	0
8992761164546	NUTRIBOST STRBRY 300ML(1X12)	MNM	1.00	PCS	5,583	7,000	6,000
8992761164546	NUTRIBOST STRBRY 300ML(1X12)	MNM	12.00	KRAT	67,000	68,000	0
8992933320213	NUTRIJELL BLBRY 10G (1X12X12)	BHN KUE	1.00	PCS	1,668	2,500	2,000
8992933320213	NUTRIJELL BLBRY 10G (1X12X12)	BHN KUE	12.00	BOX	20,021	21,500	0
8992933320213	NUTRIJELL BLBRY 10G (1X12X12)	BHN KUE	144.00	DUS	240,257	247,500	0
8992933324211	NUTRIJELL COKLAT 20G(1X12)	BHN KUE	1.00	PCS	2,431	3,500	3,000
8992933324211	NUTRIJELL COKLAT 20G(1X12)	BHN KUE	12.00	BOX	29,173	31,000	0
8992933324211	NUTRIJELL COKLAT 20G(1X12)	BHN KUE	144.00	DUS	350,077	361,000	0
8992933415216	NUTRIJELL DARK CHOCO12G(1X12)	BHN KUE	1.00	PCS	2,431	3,500	3,000
8992933415216	NUTRIJELL DARK CHOCO12G(1X12)	BHN KUE	12.00	BOX	29,173	31,000	0
8992933415216	NUTRIJELL DARK CHOCO12G(1X12)	BHN KUE	144.00	DUS	350,077	361,000	0
8992933325218	NUTRIJELL LECI 10G(1X12)	BHN KUE	1.00	PCS	1,668	2,500	0
8992933325218	NUTRIJELL LECI 10G(1X12)	BHN KUE	12.00	BOX	20,021	21,500	20,500
8992933325218	NUTRIJELL LECI 10G(1X12)	BHN KUE	144.00	DUS	240,257	247,500	0
8992933321210	NUTRIJELL STW 10G(1X24)	BHN KUE	1.00	PCS	1,668	2,500	0
8992933321210	NUTRIJELL STW 10G(1X24)	BHN KUE	12.00	BOX	20,021	21,500	20,500
8992933321210	NUTRIJELL STW 10G(1X24)	BHN KUE	144.00	DUS	240,257	247,500	0
8886015401030	NYAM NYAM 25g(1X12X12)	SNACK	1.00	PCS	3,833	5,000	0
8886015401030	NYAM NYAM 25g(1X12X12)	SNACK	12.00	PAK	46,000	53,500	48,750
8886015401030	NYAM NYAM 25g(1X12X12)	SNACK	144.00	DUS	552,000	570,000	0
8992745560982	NYU HAIR CLR BLEACHING NB 30G(1X12)	COSMETIC	1.00	PCS	13,833	16,500	14,750
8992745560982	NYU HAIR CLR BLEACHING NB 30G(1X12)	COSMETIC	12.00	LSN	165,994	171,000	0
8992745999775	NYU HAIR COLOR BLUEBLACK(1X12)	COSMETIC	1.00	PCS	13,684	16,500	14,500
8992745999775	NYU HAIR COLOR BLUEBLACK(1X12)	COSMETIC	12.00	LSN	165,994	171,000	0
8992745999829	NYU HAIR COLOR BURGUNDY 30G(1X12)	COSMETIC	1.00	PCS	13,684	16,500	14,500
8992745999829	NYU HAIR COLOR BURGUNDY 30G(1X12)	COSMETIC	12.00	LSN	165,994	171,000	0
8992745999812	NYU HAIR COLOR CARAMEL 30G(1X12)	COSMETIC	1.00	PCS	13,684	16,500	14,500
8992745999812	NYU HAIR COLOR CARAMEL 30G(1X12)	COSMETIC	12.00	LSN	165,994	171,000	0
8992745999690	NYU HAIR COLOR CHERY RED 30G(1X12)	COSMETIC	1.00	PCS	14,874	17,500	15,750
8992745999690	NYU HAIR COLOR CHERY RED 30G(1X12)	COSMETIC	12.00	LSN	165,994	171,000	0
8997004301429	OISHI SPONGE CKLT 100g(20)	SNACK	1.00	PCS	12,110	15,000	13,000
8997004301429	OISHI SPONGE CKLT 100g(20)	SNACK	20.00	DUS	242,200	252,000	0
8997004301436	OISHI SPONGE STROBERI 100g(1X20)	SNACK	1.00	PCS	12,110	15,000	13,000
8997004301436	OISHI SPONGE STROBERI 100g(1X20)	SNACK	20.00	DUS	242,200	249,500	0
8997004310063	OISHI SPONGE UBI 100g(1X20)	SNACK	1.00	PCS	12,110	15,000	13,000
8997004310063	OISHI SPONGE UBI 100g(1X20)	SNACK	20.00	DUS	242,200	249,500	0
8992775406069	OKKY JELLY DRINK BLCKCRNT 145ML(1X24)	MNM 1000	1.00	DUS	19,700	21,000	0
8992775406038	OKKY JELLY DRINK JAMBU 145ML(1X24)	MNM 1000	1.00	DUS	19,100	21,000	20,000
8992775406014	OKKY JELLY DRINK JERUK 145ML(1X24)	MNM 1000	1.00	DUS	19,100	21,000	0
8992775407011	OKKY KOKO DRINK LECI 145ML(1X24)	MNM 1000	1.00	DUS	19,700	21,000	20,000
7622201430153	OREO CHOCO 35G(1X12X15)	MKAN	1.00	PCS	1,776	2,000	0
7622201430153	OREO CHOCO 35G(1X12X15)	MKAN	12.00	PAK	21,312	22,500	22,000
7622201430153	OREO CHOCO 35G(1X12X15)	MKAN	144.00	DUS	255,744	260,000	0
8992760223015	OREO CHOCOLATE 110.4(1X24)	MKAN	1.00	PCS	7,031	9,000	7,500
8992760223015	OREO CHOCOLATE 110.4(1X24)	MKAN	24.00	DUS	168,744	174,000	0
7622300442507	OREO ICE CREAM 110.4(1X24)	MKAN	1.00	PCS	7,201	9,000	7,750
7622300442507	OREO ICE CREAM 110.4(1X24)	MKAN	24.00	DUS	172,824	178,000	0
7622201430122	OREO ICE CREAM 26,2GR(1X12X12)	MKAN	1.00	PCS	1,776	2,000	0
7622201430122	OREO ICE CREAM 26,2GR(1X12X12)	MKAN	12.00	PAK	21,312	22,500	21,950
7622201430122	OREO ICE CREAM 26,2GR(1X12X12)	MKAN	144.00	DUS	255,744	260,000	0
7622210515278	OREO MINI CKLT 20.4g(1X6X10)	MKAN	1.00	PCS	1,715	2,000	0
7622210515278	OREO MINI CKLT 20.4g(1X6X10)	MKAN	10.00	BOX	17,150	19,000	18,000
7622210515278	OREO MINI CKLT 20.4g(1X6X10)	MKAN	60.00	DUS	102,897	106,000	0
8992760221028	OREO ORGNL 110.4g(1X24)	MKAN	1.00	PCS	7,615	9,000	8,000
8992760221028	OREO ORGNL 110.4g(1X24)	MKAN	24.00	DUS	182,750	188,500	0
7622201430184	OREO ORIGINAL35g(1X12X12)	MKAN	1.00	PCS	1,776	2,000	0
7622201430184	OREO ORIGINAL35g(1X12X12)	MKAN	12.00	PAK	21,312	23,500	22,500
7622201430184	OREO ORIGINAL35g(1X12X12)	MKAN	144.00	DUS	255,744	263,416	0
7622210551733	OREO RED VELVET 110,4G(1X24)	MKAN	1.00	PCS	8,600	10,000	9,250
7622210551733	OREO RED VELVET 110,4G(1X24)	MKAN	24.00	DUS	206,407	212,600	0
7622300335809	OREO SOFT CAKE 16g(1X12X12)	MKAN	1.00	PCS	1,766	2,000	0
7622300335809	OREO SOFT CAKE 16g(1X12X12)	MKAN	12.00	BOX	21,192	23,000	22,250
7622300335809	OREO SOFT CAKE 16g(1X12X12)	MKAN	144.00	DUS	254,305	256,900	0
7622201704223	OREO SPACEDUNK 110.4g(1X24)	MKAN	1.00	PCS	7,615	9,000	8,000
7622201704223	OREO SPACEDUNK 110.4g(1X24)	MKAN	24.00	DUS	182,750	188,500	0
7622300136055	OREO STRBRY 110.4g(24)	MKAN	1.00	PCS	7,031	9,000	7,500
7622300136055	OREO STRBRY 110.4g(24)	MKAN	24.00	DUS	168,744	174,000	0
KN	PAKET KALENG TEMPAT+ OBAT NYAMUK	OBAT NYAMUK	1.00	PAK	10,395	15,000	0
8992628510158	PALMIA MARGARIN 200g(1x6x10)	KEJU/MNTGA	1.00	PCS	5,967	7,500	6,700
8992628510158	PALMIA MARGARIN 200g(1x6x10)	KEJU/MNTGA	6.00	RCG	35,800	38,500	0
8992628510158	PALMIA MARGARIN 200g(1x6x10)	KEJU/MNTGA	60.00	DUS	358,000	371,000	0
8997214430032	PAPAYA BRIGHT MAMYA 135g(1X12)	COSMETIC	1.00	PCS	9,500	11,500	10,500
8997214430032	PAPAYA BRIGHT MAMYA 135g(1X12)	COSMETIC	12.00	LSN	114,000	121,500	0
8995200705232	PAPAYA LEORA 135G(1X12)	COSMETIC	1.00	PCS	8,750	11,000	9,500
8995200705232	PAPAYA LEORA 135G(1X12)	COSMETIC	12.00	LSN	105,000	108,500	0
8997003822307	PAPAYA WHITE RDL 135g(1X12)	COSMETIC	1.00	PCS	12,100	14,500	13,000
8997003822307	PAPAYA WHITE RDL 135g(1X12)	COSMETIC	12.00	LSN	145,200	149,500	0
PBH	PAPIR BLANK HITAM 10(1X12)	BHN ROKOK	1.00	BKS	1,663	3,000	2,000
PBFF	PAPIR BUFALLO (1X10X10)	BHN ROKOK	1.00	PCS	370	500	0
PBFF	PAPIR BUFALLO (1X10X10)	BHN ROKOK	10.00	PAK	3,700	4,100	0
PBFF	PAPIR BUFALLO (1X10X10)	BHN ROKOK	100.00	SLOF	37,000	38,850	0
PDP	PAPIR DJISAMA PAPER 10G	BHN ROKOK	1.00	BKS	1,663	3,000	2,000
PGR	PAPIR GUDANG RAKYAT	BHN ROKOK	1.00	BKS	1,633	3,000	2,000
PSMH	PAPIR SAMPOERN MERAH 10G	BHN ROKOK	1.00	BKS	1,663	3,000	2,000
PSH	PAPIR SAMPOERNA HIJAU 10G	BHN ROKOK	1.00	BKS	1,663	3,000	2,000
8993274534079	PARAGO CHOCO 7g(1X80)	CANDY	1.00	PCS	413	1,000	0
8993274534079	PARAGO CHOCO 7g(1X80)	CANDY	80.00	PAK	33,000	38,500	36,000
8993274534079	PARAGO CHOCO 7g(1X80)	CANDY	960.00	DUS	396,000	395,500	0
8993274533843	PARAGO MILK 7g(1X12X80)	CANDY	1.00	PCS	400	1,000	0
8993274533843	PARAGO MILK 7g(1X12X80)	CANDY	80.00	PAK	32,000	38,500	36,000
8993274533843	PARAGO MILK 7g(1X12X80)	CANDY	960.00	DUS	384,000	395,000	0
PASEO390	PASEO 390(1x72)	TISU	1.00	PCS	6,757	9,000	7,800
PASEO390	PASEO 390(1x72)	TISU	72.00	DUS	486,486	511,000	0
PASEO540	PASEO 540H(1x48)	TISU	1.00	PCS	8,818	12,500	10,150
PASEO540	PASEO 540H(1x48)	TISU	48.00	DUS	423,273	444,500	0
8993053641042	PASEO BABY WIPES H&M  2(1X18x2)	TISU	1.00	PAK	10,000	20,000	18,000
8993053641042	PASEO BABY WIPES H&M  2(1X18x2)	TISU	18.00	DUS	180,000	270,000	0
8993053641097	PASEO BASAH JOJOBA ISI  2 (1x18X2)	TISU	1.00	PAK	10,000	20,000	18,000
8993053641097	PASEO BASAH JOJOBA ISI  2 (1x18X2)	TISU	18.00	DUS	180,000	270,000	0
PASEOTRVL	PASEO TREVEL 108H(1x80)	TISU	1.00	PCS	1,622	3,500	2,500
PASEOTRVL	PASEO TREVEL 108H(1x80)	TISU	80.00	DUS	129,760	166,500	0
8999999608545	PEPSODEN SG 5 STAR (1X12+2)	PSTA/SKT GIGI	1.00	PCS	2,772	3,500	3,000
8999999608545	PEPSODEN SG 5 STAR (1X12+2)	PSTA/SKT GIGI	14.00	BOX	38,806	40,000	0
8999999574802	PEPSODENT BRILIAN SG (1X6X12+2)	PSTA/SKT GIGI	1.00	PCS	1,982	3,000	2,450
8999999574802	PEPSODENT BRILIAN SG (1X6X12+2)	PSTA/SKT GIGI	14.00	BOX	27,746	29,500	0
8999999520151	PEPSODENT FMILYSFT SG(1X6X12)	PSTA/SKT GIGI	1.00	PCS	2,238	3,000	2,500
8999999520151	PEPSODENT FMILYSFT SG(1X6X12)	PSTA/SKT GIGI	12.00	BOX	26,850	28,000	0
8999999710866	PEPSODENT HERBAL 190g(1X48)	PSTA/SKT GIGI	1.00	PCS	19,585	22,500	20,500
8999999710866	PEPSODENT HERBAL 190g(1X48)	PSTA/SKT GIGI	48.00	DUS	940,080	959,000	0
8999999601546	PEPSODENT HERBAL 65g(1X12x12)	PSTA/SKT GIGI	1.00	PCS	5,104	6,500	6,000
8999999601546	PEPSODENT HERBAL 65g(1X12x12)	PSTA/SKT GIGI	12.00	PAK	61,250	70,500	0
8999999601546	PEPSODENT HERBAL 65g(1X12x12)	PSTA/SKT GIGI	144.00	DUS	735,000	772,000	0
8999999560898	PEPSODENT KIDS +SIKAT 45G(1X36)	ALT BYI	1.00	PCS	12,129	15,000	13,500
8999999560898	PEPSODENT KIDS +SIKAT 45G(1X36)	ALT BYI	36.00	DUS	436,647	450,000	0
8999999031923	PEPSODENT TRIPLE CLN SG(1X12X6)	PSTA/SKT GIGI	1.00	PCS	3,067	4,000	3,500
8999999031923	PEPSODENT TRIPLE CLN SG(1X12X6)	PSTA/SKT GIGI	12.00	PAK	36,802	42,000	0
8999999706180	PEPSODENT WHITE 190g(1X4x12)	PSTA/SKT GIGI	1.00	PCS	12,387	14,500	13,250
8999999706180	PEPSODENT WHITE 190g(1X4x12)	PSTA/SKT GIGI	12.00	PAK	148,641	154,500	0
8999999706180	PEPSODENT WHITE 190g(1X4x12)	PSTA/SKT GIGI	48.00	DUS	594,563	605,000	0
8999999037765	PEPSODENT WHITE 225g(1X3X12)	PSTA/SKT GIGI	1.00	PCS	13,579	16,000	14,300
8999999037765	PEPSODENT WHITE 225g(1X3X12)	PSTA/SKT GIGI	12.00	PAK	162,953	165,500	0
8999999037765	PEPSODENT WHITE 225g(1X3X12)	PSTA/SKT GIGI	36.00	DUS	488,860	499,000	0
8999999706081	PEPSODENT WHITE 75g(1X12X12)	PSTA/SKT GIGI	1.00	PCS	4,269	5,000	4,550
8999999706081	PEPSODENT WHITE 75g(1X12X12)	PSTA/SKT GIGI	12.00	PAK	51,228	53,000	0
8999999706081	PEPSODENT WHITE 75g(1X12X12)	PSTA/SKT GIGI	144.00	DUS	614,735	627,500	0
8999999594077	PEPSODENT+SIKAT 72g(1X72)	PSTA/SKT GIGI	1.00	PCS	5,254	6,000	5,600
8999999594077	PEPSODENT+SIKAT 72g(1X72)	PSTA/SKT GIGI	72.00	DUS	378,279	390,000	0
PATG	PERMEN ANTANGIN (1X250)	CANDY	1.00	PCS	192	250	0
PATG	PERMEN ANTANGIN (1X250)	CANDY	250.00	PAK	48,000	55,000	0
PKH	PERMEN KERAS HELIKOPTER(1X30)	CANDY	1.00	PCS	1,600	2,000	1,850
PKH	PERMEN KERAS HELIKOPTER(1X30)	CANDY	30.00	PAK	48,000	53,000	0
PKM	PERMEN KERAS MOBIL(1X20)	CANDY	1.00	PCS	1,600	2,000	1,900
PKM	PERMEN KERAS MOBIL(1X20)	CANDY	20.00	PAK	32,000	37,000	0
PKS	PERMEN KERAS MOTOR(1X20)	CANDY	1.00	PCS	1,600	2,000	1,900
PKS	PERMEN KERAS MOTOR(1X20)	CANDY	20.00	PAK	32,000	37,000	0
PCCR	PILUS CUPCUP 10G(16X20)	MKAN	1.00	PCS	383	500	0
PCCR	PILUS CUPCUP 10G(16X20)	MKAN	20.00	PAK	7,652	9,000	8,250
PCCR	PILUS CUPCUP 10G(16X20)	MKAN	120.00	DUS	45,913	47,500	0
8995225601199	PILUS CUPCUP WOW 25G(1X6X5)	SNACK	1.00	PCS	1,600	2,000	0
8995225601199	PILUS CUPCUP WOW 25G(1X6X5)	SNACK	5.00	PAK	8,000	9,500	8,500
8995225601199	PILUS CUPCUP WOW 25G(1X6X5)	SNACK	30.00	DUS	48,000	49,500	0
8996196000950	PITATOS SNCK SPI PG 68g(1X30)	SNACK	1.00	PCS	7,900	10,500	8,500
8996196000950	PITATOS SNCK SPI PG 68g(1X30)	SNACK	30.00	DUS	237,000	255,500	0
PE1/2KG	PLASTIK PE 525 12X25(1X5)	PLASTIK	1.00	PCS	4,000	5,500	0
PE1/2KG	PLASTIK PE 525 12X25(1X5)	PLASTIK	5.00	PAK	20,000	22,000	21,000
PE1KG	PLASTIK PE 525 15X30(1X5)	PLASTIK	1.00	PCS	3,333	5,500	0
PE1KG	PLASTIK PE 525 15X30(1X5)	PLASTIK	5.00	PAK	16,667	22,000	21,000
8997035563544	POCARI BTL 350ml(1X24)	MNM	1.00	PCS	5,500	7,000	6,000
8997035563544	POCARI BTL 350ml(1X24)	MNM	24.00	DUS	132,000	140,000	0
8997035563414	POCARI BTL 500ml(1X24)	MNM	1.00	PCS	6,438	8,000	7,000
8997035563414	POCARI BTL 500ml(1X24)	MNM	24.00	DUS	154,500	163,000	0
8990044000000	POCKY CHOCO 47G(1X12X10)	MKAN	1.00	PCS	8,000	10,000	9,250
8990044000000	POCKY CHOCO 47G(1X12X10)	MKAN	10.00	PAK	80,000	90,000	85,000
8990044000000	POCKY CHOCO 47G(1X12X10)	MKAN	120.00	DUS	960,000	989,000	0
8990044000024	POCKY COOKIES &CRM 40g(1X12X10)	MKAN	1.00	PCS	8,000	10,000	9,250
8990044000024	POCKY COOKIES &CRM 40g(1X12X10)	MKAN	10.00	PAK	80,000	90,000	85,000
8990044000024	POCKY COOKIES &CRM 40g(1X12X10)	MKAN	120.00	DUS	960,000	975,000	0
8992742360844	POLYTEX STANLIES (1X72)	ALT	1.00	PCS	4,115	5,000	4,250
8992742360844	POLYTEX STANLIES (1X72)	ALT	72.00	DUS	296,280	306,000	0
8999999053031	PONDS BRIGHT FACIAL 100g(1X12)	COSMETIC	1.00	PCS	29,122	34,000	30,850
8999999053031	PONDS BRIGHT FACIAL 100g(1X12)	COSMETIC	6.00	PAK	174,732	185,000	0
8999999609566	PONDS BRIGHT MIRGC 90ML(1X6)	COSMETIC	1.00	PCS	28,823	33,500	30,600
8999999609566	PONDS BRIGHT MIRGC 90ML(1X6)	COSMETIC	6.00	PAK	172,935	178,500	0
8999999587505	PONDS MEN FIGHTER 50g(1X12)	COSMETIC	1.00	PCS	24,750	29,500	25,500
8999999587505	PONDS MEN FIGHTER 50g(1X12)	COSMETIC	12.00	LSN	297,000	307,000	0
8992933256116	POP ICE AVOCADO (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933256116	POP ICE AVOCADO (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933256116	POP ICE AVOCADO (1X5X10)	MNM RCG	50.00	PAK	52,536	54,500	0
8992933285116	POP ICE BLUEBERY (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933285116	POP ICE BLUEBERY (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933285116	POP ICE BLUEBERY (1X5X10)	MNM RCG	50.00	PAK	52,536	54,500	0
8992933283112	POP ICE BUBLEGUM (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933283112	POP ICE BUBLEGUM (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933283112	POP ICE BUBLEGUM (1X5X10)	MNM RCG	50.00	PAK	52,536	54,500	0
8992933259117	POP ICE CAPUCINO (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933259117	POP ICE CAPUCINO (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933259117	POP ICE CAPUCINO (1X5X10)	MNM RCG	50.00	PAK	52,536	54,500	0
8992933231113	POP ICE COKLAT (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933231113	POP ICE COKLAT (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933231113	POP ICE COKLAT (1X5X10)	MNM RCG	50.00	PAK	52,536	54,500	0
8992933239119	POP ICE DURIAN (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933239119	POP ICE DURIAN (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933239119	POP ICE DURIAN (1X5X10)	MNM RCG	50.00	PAK	52,536	54,500	0
8992933252118	POP ICE GRAPE (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933252118	POP ICE GRAPE (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933252118	POP ICE GRAPE (1X5X10)	MNM RCG	50.00	PAK	52,536	54,500	0
8992933286113	POP ICE KCG HIJAU (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933286113	POP ICE KCG HIJAU (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933286113	POP ICE KCG HIJAU (1X5X10)	MNM RCG	50.00	PAK	52,536	545,000	0
8992933257113	POP ICE LECI (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933257113	POP ICE LECI (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933257113	POP ICE LECI (1X5X10)	MNM RCG	50.00	PAK	52,536	54,500	0
8992933238112	POP ICE MANGO (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933238112	POP ICE MANGO (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933238112	POP ICE MANGO (1X5X10)	MNM RCG	50.00	PAK	52,536	54,500	0
8992933235111	POP ICE MELON (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933235111	POP ICE MELON (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933235111	POP ICE MELON (1X5X10)	MNM RCG	50.00	PAK	52,536	54,500	0
8992933233117	POP ICE STRWBERY(1x5x10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933233117	POP ICE STRWBERY(1x5x10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933233117	POP ICE STRWBERY(1x5x10)	MNM RCG	50.00	PAK	52,536	54,500	0
8992933251111	POP ICE TARO (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933251111	POP ICE TARO (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933251111	POP ICE TARO (1X5X10)	MNM RCG	50.00	PAK	52,536	54,500	0
8992933254112	POP ICE VN BLUE (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933254112	POP ICE VN BLUE (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933254112	POP ICE VN BLUE (1X5X10)	MNM RCG	50.00	PAK	52,536	54,500	0
8992933236118	POP ICE VN LATTE (1X5X10)	MNM RCG	1.00	PCS	1,051	1,500	0
8992933236118	POP ICE VN LATTE (1X5X10)	MNM RCG	10.00	RCG	10,507	11,500	11,000
8992933236118	POP ICE VN LATTE (1X5X10)	MNM RCG	50.00	PAK	52,536	54,500	0
089686061024	POP MIE AYM BWANG 40g(1X12)	MIE CUP	1.00	PCS	2,500	3,500	3,000
089686061024	POP MIE AYM BWANG 40g(1X12)	MIE CUP	12.00	DUS	30,000	35,500	0
089686061123	POP MIE BASO 38g(1X12)	MIE CUP	1.00	PCS	2,806	3,500	3,000
089686061123	POP MIE BASO 38g(1X12)	MIE CUP	12.00	DUS	33,667	35,500	0
089686061079	POP MIE SOTO AYM 39g(1X12)	MIE CUP	1.00	PCS	2,806	3,500	3,000
089686061079	POP MIE SOTO AYM 39g(1X12)	MIE CUP	12.00	DUS	33,667	35,000	0
PUG	POP UP GREEN (1X10X6)	TISU	1.00	PAK	16,500	25,000	20,000
PUG	POP UP GREEN (1X10X6)	TISU	10.00	BAL	165,000	215,000	0
089686060027	POPMIE AYAM 75g(1X24)	MIE CUP	1.00	PCS	4,250	5,000	4,750
089686060027	POPMIE AYAM 75g(1X24)	MIE CUP	24.00	DUS	102,000	105,500	0
089686060126	POPMIE BASO  75(24)	MIE CUP	1.00	PCS	4,250	5,000	4,750
